action_label,network_generation,network_latency_ms,packet_loss_pct,network_jitter_ms,gateway_latency_ms,gateway_failure_rate_pct,gateway_timeout_rate_pct,bank_latency_ms,bank_failure_rate_pct,bank_timeout_rate_pct,total_latency_ms,transaction_age_ms,retry_count,order_amount_inr,error_code_category,is_timeout_flag,true_network_degradation,true_gateway_degradation,true_bank_degradation
1,2G/EDGE,790.87,2.6614,30.28,138.68,0.1374,0.2594,885.93,1.4745,2.9229,1815.48,3879.99,3,32056.22,3,1,69.39,19.49,87.68
1,4G/LTE,107.69,0.9446,13.64,68.73,0.1082,0.295,558.38,1.4712,2.2991,734.8,1101.43,2,4712.5,3,1,14.15,17.14,61.89
3,2G/EDGE,1209.9,5.0117,80.91,98.59,0.1849,0.2692,284.9,0.219,1.7326,1593.39,5986.48,0,44597.59,1,1,100.0,21.77,17.36
3,5G,785.5,1.4646,70.16,63.44,0.0562,0.1897,337.26,0.159,1.3582,1186.2,309.87,2,18142.88,0,1,73.29,6.9,13.29
2,4G/LTE,44.7,0.2611,14.47,252.94,0.4971,0.3151,367.37,0.2901,1.4489,665.01,5451.41,1,8331.88,2,0,6.58,51.24,18.5
2,2G/EDGE,815.23,3.0323,34.1,477.97,0.4872,0.4084,244.41,0.142,1.6522,1537.61,618.98,1,40876.66,2,1,74.14,64.85,12.75
1,5G,55.25,0.0476,4.56,110.67,0.0811,0.1654,813.61,1.0943,2.3171,979.53,7407.65,0,28394.91,3,1,3.09,8.81,68.19
1,4G/LTE,78.93,0.3119,5.1,117.47,0.192,0.1201,585.42,1.4821,1.8056,781.82,2666.4,3,15881.42,3,0,6.22,13.63,56.04
2,2G/EDGE,749.07,2.6918,20.71,1142.92,0.4317,0.4869,341.47,0.2373,1.021,2233.46,6317.0,3,36010.61,0,1,64.38,90.99,9.84
1,4G/LTE,116.0,0.2394,7.15,118.13,0.1675,0.2464,971.37,1.0671,2.3605,1205.5,5075.63,1,7417.34,3,1,8.55,19.91,76.25
2,4G/LTE,79.4,0.1217,11.62,242.02,0.4879,0.3024,307.17,0.2267,1.7156,628.59,6545.72,2,10716.07,2,0,6.97,49.42,18.36
3,5G,770.65,3.6628,37.21,96.74,0.1643,0.266,217.91,0.189,1.1855,1085.3,837.96,1,6011.77,1,1,76.19,20.12,5.27
3,5G,625.82,3.2938,39.28,84.42,0.0871,0.1469,372.36,0.1436,1.6771,1082.6,4483.85,1,38241.65,0,1,66.05,7.07,19.55
3,5G,273.8,2.6592,37.93,98.92,0.1538,0.2035,398.29,0.1508,1.0148,771.01,2184.96,3,40190.5,1,0,41.15,15.6,11.04
2,5G,29.45,0.1897,7.51,647.06,0.3203,0.4577,353.6,0.2545,1.2955,1030.11,5847.56,0,42603.38,2,1,3.27,63.14,14.87
3,4G/LTE,517.1,2.4111,52.42,50.03,0.0974,0.2807,208.76,0.2315,1.4433,775.89,1313.71,0,5146.95,0,1,58.11,14.83,9.44
3,4G/LTE,665.88,1.3764,34.27,106.01,0.1032,0.2019,359.94,0.1232,1.5129,1131.83,2038.39,0,1464.33,1,1,55.47,12.39,16.1
1,3G,186.98,1.5477,21.16,118.47,0.0842,0.1385,740.02,0.7838,2.6601,1045.47,1580.99,0,15779.73,3,1,24.58,7.63,64.11
3,4G/LTE,556.72,2.3626,49.18,116.52,0.0939,0.1372,310.14,0.196,1.4715,983.38,1984.44,0,41867.84,0,1,59.23,8.12,14.29
1,5G,53.38,0.3871,7.87,53.91,0.0834,0.2079,581.6,0.9301,2.1165,688.89,2136.1,0,6309.7,3,1,5.96,9.49,50.65
1,4G/LTE,30.89,0.4002,9.6,81.75,0.078,0.1074,1153.31,1.2466,2.8098,1265.95,5092.75,0,35373.84,3,1,5.21,3.89,92.62
2,4G/LTE,48.21,0.6623,11.5,845.49,0.238,0.3105,375.92,0.2701,1.3473,1269.62,3302.86,2,33091.63,0,0,8.35,55.9,17.04
3,3G,472.88,5.323,57.04,137.54,0.0967,0.2639,303.35,0.1482,1.6869,913.77,6468.36,1,3620.59,1,0,72.37,17.01,16.33
3,Wi-Fi 6/7,142.77,1.3162,24.64,66.37,0.0616,0.2837,234.95,0.1308,1.4615,444.09,4664.51,0,25256.64,1,0,21.59,13.24,9.22
2,4G/LTE,56.9,0.6004,11.28,348.73,0.3714,0.4357,231.49,0.2824,1.606,637.12,1578.71,2,3477.87,2,1,8.42,53.99,13.92
1,4G/LTE,103.08,0.9381,13.48,92.24,0.1826,0.2842,505.66,1.0833,2.9356,700.98,5440.23,0,7218.81,3,1,13.8,22.31,61.88
1,4G/LTE,54.52,0.9216,6.49,87.0,0.1835,0.2415,400.83,1.2047,2.3372,542.35,7676.09,1,12132.57,0,1,8.84,19.51,49.83
3,4G/LTE,502.75,3.0778,27.05,130.62,0.1816,0.287,354.21,0.1212,1.0213,987.58,4529.93,0,4391.38,1,1,54.02,23.86,8.41
1,5G,14.32,0.1644,6.91,129.84,0.0919,0.1046,716.79,0.9776,2.2988,860.95,4661.52,0,48578.43,3,1,2.39,6.45,60.99
2,Wi-Fi 6/7,13.59,0.347,5.65,427.91,0.4332,0.3975,251.54,0.2512,1.3786,693.04,5772.63,0,12575.64,2,1,3.12,58.69,10.96
2,5G,8.32,0.3439,2.12,760.64,0.2493,0.355,321.29,0.1922,1.528,1090.25,1339.76,0,33352.99,2,1,2.1,56.25,15.63
3,4G/LTE,645.92,3.7937,34.45,44.02,0.1953,0.1422,276.43,0.126,1.7575,966.37,6515.75,2,46186.88,0,1,68.85,12.47,15.65
2,5G,5.96,0.4209,3.29,1041.26,0.2447,0.3775,382.86,0.1188,1.7812,1430.08,5058.47,0,49138.01,0,1,2.89,67.87,21.2
2,5G,19.43,0.2831,7.21,464.58,0.2344,0.4328,318.98,0.1803,1.0293,802.99,1445.04,1,29330.59,2,1,3.19,49.02,7.82
1,5G,57.49,0.1103,6.26,72.17,0.1588,0.1748,682.08,1.3069,2.6096,811.74,3829.24,0,46064.37,3,1,4.08,13.13,69.8
1,5G,25.11,0.3247,1.2,76.99,0.1299,0.1041,946.22,0.7907,2.9887,1048.32,3096.59,0,28666.2,3,1,2.25,6.97,79.48
3,3G,642.26,4.9985,46.75,102.5,0.077,0.2572,353.52,0.1158,1.755,1098.28,1228.87,0,45306.65,1,1,79.38,13.97,19.28
2,4G/LTE,62.03,0.4581,4.75,500.6,0.3145,0.315,274.06,0.1926,1.6663,836.69,981.79,2,18812.99,2,0,6.01,48.34,15.35
3,4G/LTE,588.68,3.9223,66.08,103.39,0.1199,0.1452,384.82,0.2442,1.1947,1076.89,5935.14,1,21229.16,1,1,75.29,9.86,14.74
3,4G/LTE,265.69,1.7709,50.23,43.07,0.1096,0.1393,242.43,0.1969,1.4292,551.19,1332.93,1,39989.48,1,0,38.86,6.54,10.29
2,4G/LTE,68.57,0.4905,11.57,572.97,0.2338,0.333,267.33,0.247,1.1201,908.87,5508.44,1,5264.47,2,0,8.53,46.8,7.79
3,3G,507.68,3.4804,60.35,86.99,0.1084,0.1739,219.17,0.1818,1.2012,813.84,325.36,0,14275.23,0,1,66.24,10.27,5.44
3,4G/LTE,742.03,4.6885,70.82,84.1,0.1053,0.1853,241.59,0.1888,1.5046,1067.72,957.11,2,14069.97,1,1,90.27,10.67,11.23
1,5G,29.0,0.2746,2.38,83.07,0.1253,0.2802,869.31,0.7163,2.6696,981.38,7979.83,2,14902.32,0,1,2.29,17.9,69.51
3,3G,858.63,4.0972,58.37,114.31,0.1952,0.2126,262.82,0.1744,1.4963,1235.76,3934.9,2,8999.79,1,1,90.02,19.5,11.91
2,3G,115.58,1.7155,8.71,924.58,0.4652,0.4608,314.47,0.1696,1.4212,1354.63,2186.35,1,16021.74,0,1,17.83,83.4,13.28
3,4G/LTE,656.26,2.9497,80.18,49.36,0.1765,0.2253,316.19,0.2989,1.2523,1021.81,6068.1,0,15095.89,0,1,75.13,16.62,13.15
3,4G/LTE,477.93,0.8942,48.31,46.16,0.196,0.1723,260.0,0.1611,1.1933,784.09,6686.77,1,5037.23,0,0,45.53,14.48,6.99
2,Wi-Fi 6/7,48.7,0.1575,4.44,289.55,0.3739,0.49,224.44,0.2005,1.5497,562.69,7320.67,0,1256.95,2,1,3.33,55.33,11.26
1,4G/LTE,99.07,0.3528,10.51,128.6,0.1424,0.1466,547.76,1.3998,2.4347,775.43,6450.63,3,17568.06,3,1,9.2,12.4,62.12
1,Wi-Fi 6/7,26.29,0.1274,3.58,122.29,0.0665,0.1718,943.7,1.0201,2.5974,1092.28,4699.12,3,26801.94,3,1,1.59,8.67,77.58
2,4G/LTE,108.93,0.6678,5.6,311.01,0.426,0.3655,272.0,0.1429,1.6434,691.94,1980.3,1,7483.75,0,1,10.27,51.82,14.02
3,4G/LTE,797.78,4.2235,56.21,103.35,0.1229,0.1271,244.88,0.1251,1.6249,1146.01,3264.64,0,6807.74,1,1,86.58,8.93,12.07
1,5G,47.98,0.3546,6.84,45.62,0.1621,0.2702,668.81,1.4664,1.8401,762.41,1582.08,2,8835.72,3,0,5.16,18.32,60.44
3,5G,135.53,3.5791,32.12,116.16,0.1304,0.215,392.39,0.2334,1.4734,644.08,4438.82,3,17239.47,1,0,36.88,15.4,19.1
2,4G/LTE,70.05,0.7324,11.57,601.28,0.272,0.3488,230.18,0.2453,1.5234,901.51,7169.46,1,3497.5,2,0,10.07,51.4,11.95
3,4G/LTE,540.68,2.5612,60.14,46.67,0.0985,0.2462,236.0,0.1992,1.2899,823.35,3494.92,1,15367.83,1,1,62.61,12.62,7.92
2,5G,8.29,0.3954,2.19,846.58,0.28,0.4601,218.2,0.219,1.6904,1073.07,5188.64,1,16630.46,0,1,2.43,68.09,13.39
3,4G/LTE,492.04,3.9626,27.37,81.06,0.1113,0.2621,223.79,0.1303,1.3064,796.89,7897.28,1,7932.88,1,0,58.79,15.76,6.33
1,5G,35.34,0.2967,1.49,70.25,0.06,0.196,1010.43,0.9298,2.8275,1116.02,3035.17,1,25662.23,3,1,2.68,7.8,82.75
2,2G/EDGE,883.77,1.949,22.91,1000.46,0.4631,0.3425,314.6,0.1407,1.44,2198.83,3090.67,1,12629.45,2,0,67.67,78.71,13.06
3,3G,812.26,5.1612,61.77,132.68,0.1767,0.1524,251.48,0.1044,1.3926,1196.42,2224.77,3,27143.64,1,1,93.68,15.2,8.54
2,3G,169.97,0.498,8.04,655.44,0.434,0.3134,282.69,0.1623,1.7135,1108.1,7570.96,2,5052.94,2,0,13.54,62.02,15.95
1,5G,30.57,0.319,4.15,58.86,0.1262,0.2057,983.4,0.7907,2.6647,1072.83,7184.57,3,2805.07,3,1,3.15,12.39,76.47
2,5G,36.58,0.3817,5.61,909.88,0.3795,0.3167,277.44,0.2113,1.2012,1223.9,3228.03,1,45243.01,0,0,4.3,68.13,8.88
3,2G/EDGE,605.18,6.5456,55.75,45.9,0.1459,0.2163,316.38,0.1145,1.6166,967.46,7636.92,1,33762.48,1,1,79.78,13.88,15.33
2,5G,31.87,0.0132,4.67,798.06,0.2312,0.3194,370.19,0.1099,1.2274,1200.12,3833.28,1,11123.43,2,0,1.54,54.22,12.1
1,5G,17.66,0.3023,3.82,54.99,0.112,0.1621,760.47,0.9771,2.406,833.12,440.87,1,23983.58,3,1,2.33,8.58,64.78
1,4G/LTE,88.28,0.7762,13.08,69.22,0.1897,0.2106,614.1,1.4705,1.9475,771.6,6564.93,1,41915.55,3,0,11.84,17.32,59.39
3,4G/LTE,757.58,3.9555,44.1,112.73,0.0812,0.1149,310.36,0.2843,1.2335,1180.67,4661.99,0,33946.67,1,1,79.15,5.74,12.31
3,4G/LTE,681.96,2.379,50.43,119.63,0.0973,0.1022,234.81,0.1751,1.7645,1036.4,7686.7,2,38027.86,1,1,67.05,6.28,14.55
2,Wi-Fi 6/7,5.86,0.3283,1.49,831.21,0.4324,0.3465,326.77,0.2276,1.5235,1163.84,2005.73,3,48801.43,2,0,1.97,70.57,16.47
2,5G,34.62,0.1561,5.33,655.24,0.3141,0.3639,264.2,0.1438,1.1678,954.06,7786.38,0,22256.95,2,1,2.75,57.17,6.51
1,3G,166.49,0.6526,22.76,96.79,0.1246,0.2575,763.84,0.8091,2.7833,1027.12,4955.42,2,44540.05,3,1,18.46,16.95,67.6
2,5G,28.48,0.3178,2.94,870.31,0.4241,0.327,344.73,0.1113,1.4904,1243.52,4019.6,0,22212.9,2,0,2.67,70.26,14.79
3,5G,246.13,2.9419,54.74,74.45,0.1727,0.2026,362.86,0.2801,1.3475,683.44,1934.84,2,37247.84,1,0,46.02,15.88,16.57
2,4G/LTE,54.93,0.4581,5.14,783.32,0.3001,0.3344,363.95,0.1087,1.1448,1202.2,1798.59,1,36222.2,2,0,5.7,59.2,10.52
2,5G,39.34,0.2365,2.5,833.87,0.2139,0.4528,353.53,0.2519,1.4932,1226.74,3246.33,0,1105.76,0,1,2.7,62.75,17.79
3,4G/LTE,466.5,2.8706,58.29,139.91,0.1884,0.182,396.68,0.2493,1.0852,1003.09,5708.27,1,48350.85,1,0,59.57,18.1,13.78
1,5G,44.82,0.2151,3.67,49.82,0.1286,0.2029,991.95,1.3006,1.9726,1086.59,918.49,1,19122.86,3,0,3.23,12.04,75.63
1,5G,6.43,0.2126,2.09,104.31,0.1936,0.2249,829.57,1.1351,2.7115,940.31,5404.22,3,41423.01,3,1,1.3,19.79,75.63
3,3G,285.89,4.322,42.81,93.45,0.0908,0.2032,347.2,0.2193,1.4297,726.54,5155.53,2,9574.56,1,0,53.23,11.17,15.94
3,4G/LTE,191.95,5.275,70.92,82.89,0.1143,0.179,261.71,0.2423,1.5694,536.55,3469.92,0,41662.27,0,0,59.81,10.83,14.17
3,3G,983.05,4.6625,48.67,120.26,0.1328,0.1611,303.06,0.1667,1.1446,1406.37,3571.74,0,30964.67,1,1,91.31,12.35,8.51
2,2G/EDGE,873.21,3.1799,23.14,288.58,0.3999,0.4189,313.64,0.2469,1.2009,1475.43,1275.6,1,46648.63,2,1,75.12,52.58,11.32
2,2G/EDGE,807.5,1.9127,24.25,847.63,0.4066,0.4068,368.82,0.2683,1.679,2023.95,2278.17,0,41328.65,2,1,64.16,73.23,21.63
3,5G,372.97,3.3139,53.84,68.99,0.0872,0.1573,225.7,0.1232,1.4736,667.66,1788.36,0,6966.4,0,0,55.46,7.15,8.8
3,5G,175.3,4.1628,30.01,70.65,0.1431,0.1015,398.16,0.2015,1.6676,644.11,303.29,1,44492.63,1,0,42.11,7.45,21.73
3,4G/LTE,158.04,2.2634,55.5,41.34,0.1374,0.1322,316.4,0.2582,1.6994,515.78,4946.48,1,27020.1,1,0,36.99,7.89,19.14
1,2G/EDGE,472.22,2.8508,39.53,103.18,0.089,0.2268,624.06,1.3088,2.4495,1199.46,2932.42,1,46604.8,3,1,54.43,12.89,64.53
2,5G,19.2,0.3153,3.14,298.26,0.4155,0.4446,247.06,0.2912,1.6223,564.52,328.5,3,49515.2,2,1,2.22,55.59,15.1
2,5G,39.02,0.0469,1.41,342.02,0.4173,0.3491,304.9,0.1586,1.5699,685.94,3858.7,0,14108.83,2,0,1.4,51.38,14.84
3,4G/LTE,651.9,2.3018,66.85,93.88,0.0536,0.2054,391.01,0.1324,1.2408,1136.79,1996.41,0,23348.64,0,1,69.51,8.85,13.74
3,3G,888.57,4.8095,40.51,45.68,0.0742,0.1376,259.37,0.2574,1.0956,1193.62,4549.82,1,31122.49,0,1,89.86,4.18,7.21
1,4G/LTE,76.39,0.9531,4.31,43.29,0.1412,0.2898,849.09,1.216,2.4668,968.77,7029.8,2,24869.03,3,1,9.7,18.07,74.39
3,5G,148.98,1.4775,26.26,78.57,0.1156,0.1649,314.09,0.1192,1.792,541.64,646.0,2,10949.79,1,0,23.38,9.88,17.93
3,Wi-Fi 6/7,132.33,1.4083,42.17,132.83,0.1166,0.2524,231.45,0.2599,1.2107,496.61,3922.84,1,29570.44,0,0,26.53,17.45,7.59
2,4G/LTE,106.43,0.3575,12.07,333.03,0.2588,0.4736,257.24,0.1463,1.7831,696.7,6708.13,2,18731.98,2,1,10.11,48.26,15.44
2,4G/LTE,83.29,0.2294,9.68,1067.23,0.3265,0.4143,357.48,0.1499,1.0827,1508.0,3152.68,1,46508.15,2,1,7.29,76.6,10.01
1,5G,59.55,0.0586,3.81,120.01,0.0806,0.211,660.64,0.9843,2.7406,840.2,340.27,2,1813.8,3,1,3.2,11.98,64.93
1,5G,14.19,0.0582,5.14,114.16,0.0724,0.1744,909.24,0.7636,2.1092,1037.59,2140.02,1,29182.12,3,1,1.25,8.92,63.95
3,3G,566.27,2.5162,54.24,125.76,0.0672,0.1663,367.31,0.1548,1.4459,1059.34,756.76,0,850.5,0,1,62.16,8.51,16.03
1,5G,22.27,0.2789,3.39,109.65,0.1983,0.2378,798.95,1.1338,2.9413,930.87,2541.9,0,38392.73,0,1,2.2,21.11,77.53
1,4G/LTE,40.78,0.711,9.54,41.77,0.1616,0.1378,712.3,0.7095,2.9853,794.85,3555.02,0,34972.45,3,1,7.64,9.87,66.28
1,Wi-Fi 6/7,18.82,0.1803,3.49,139.07,0.0603,0.2393,881.87,1.1719,2.7042,1039.76,6163.87,2,21569.93,3,1,1.51,13.11,78.8
3,4G/LTE,725.59,1.9881,56.65,43.15,0.1048,0.1195,313.52,0.157,1.4987,1082.26,4265.29,2,22039.51,1,1,69.05,4.99,14.17
2,4G/LTE,89.31,0.217,13.8,740.77,0.437,0.4965,283.23,0.2006,1.6999,1113.31,1756.4,0,48913.7,2,1,8.75,76.86,16.46
1,4G/LTE,20.1,0.8141,13.67,136.95,0.1579,0.2098,871.22,1.2449,2.6189,1028.27,374.48,0,33293.42,3,1,8.22,17.69,78.29
3,4G/LTE,502.77,4.7854,29.61,139.68,0.0722,0.2693,369.74,0.147,1.0618,1012.19,3099.61,1,32026.24,0,1,65.0,15.8,10.25
3,4G/LTE,556.97,3.2291,53.69,83.8,0.1258,0.1139,271.96,0.1098,1.2801,912.73,1632.5,2,16870.07,1,1,65.73,7.56,7.97
1,5G,51.45,0.1482,1.18,91.0,0.1784,0.1416,457.56,1.4188,1.9621,600.01,2968.84,0,47054.39,3,0,2.74,13.07,50.86
1,2G/EDGE,726.35,1.7075,24.93,68.46,0.0799,0.1134,678.23,0.7157,2.928,1473.04,2645.83,0,5265.04,3,1,58.35,3.9,63.83
1,4G/LTE,111.38,0.4948,6.33,124.26,0.1998,0.2296,459.85,0.7618,2.898,695.49,4029.45,1,42525.22,0,1,9.58,21.25,53.28
2,5G,58.3,0.447,5.22,545.29,0.216,0.3604,216.74,0.1105,1.4411,820.33,4432.39,0,19778.72,2,1,5.85,46.29,7.64
1,2G/EDGE,760.11,2.2501,22.84,111.35,0.1183,0.239,603.78,1.4858,2.1268,1475.24,1626.38,0,3949.84,3,1,62.99,15.92,61.84
2,Wi-Fi 6/7,48.07,0.2662,5.24,976.31,0.4668,0.4402,205.01,0.2194,1.6573,1229.39,7498.41,2,26507.33,2,1,4.17,84.16,12.24
1,Wi-Fi 6/7,25.08,0.1821,4.35,104.57,0.0899,0.2887,917.15,1.1435,2.3829,1046.8,2184.59,0,46480.89,3,1,2.06,16.88,75.23
3,Wi-Fi 6/7,303.32,2.7793,22.8,100.96,0.1245,0.1932,244.8,0.2415,1.7229,649.08,7902.27,0,14011.88,1,0,39.28,13.08,15.61
1,3G,143.55,0.9763,23.63,139.33,0.0567,0.2522,855.98,1.4347,2.9411,1138.86,3049.83,2,12587.52,3,1,19.31,13.68,85.75
1,4G/LTE,99.74,0.7855,6.56,108.16,0.1556,0.2125,575.72,1.2362,2.3637,783.62,6921.99,0,12603.18,3,1,10.71,16.63,59.53
3,2G/EDGE,923.71,7.0189,56.33,55.41,0.1797,0.1773,335.79,0.2235,1.1354,1314.91,6680.16,0,24849.42,1,1,95.52,14.06,11.03
2,4G/LTE,80.39,0.2593,11.25,864.42,0.4633,0.4706,354.86,0.2356,1.3175,1299.67,2523.57,0,17935.92,0,1,7.75,81.63,14.93
1,4G/LTE,112.06,0.9193,7.7,83.43,0.1554,0.2326,656.12,0.8883,2.3498,851.61,6013.14,2,18767.86,3,1,12.56,16.94,57.13
1,4G/LTE,108.84,0.2547,10.74,53.44,0.1931,0.2186,697.43,0.8701,2.5248,859.71,3070.39,2,7481.38,3,1,9.25,17.46,61.5
2,4G/LTE,113.12,0.1081,7.36,739.69,0.2112,0.4747,213.01,0.1913,1.1243,1065.82,5853.36,2,36972.99,0,1,7.66,60.4,4.15
2,Wi-Fi 6/7,45.01,0.1373,2.17,377.66,0.2025,0.3094,339.71,0.2239,1.7563,762.38,3721.35,0,7654.92,2,0,2.34,35.92,20.54
1,4G/LTE,108.48,0.7284,13.44,107.41,0.0566,0.2936,539.29,1.1313,2.7085,755.18,1350.14,1,16911.43,3,1,12.84,15.07,61.01
1,3G,194.35,0.8729,22.09,83.09,0.0873,0.2234,555.52,0.7293,2.6837,832.96,3954.66,2,40293.22,3,1,21.23,11.82,54.27
1,Wi-Fi 6/7,5.59,0.3763,5.31,115.26,0.1974,0.1108,660.48,1.1678,2.2727,781.33,7326.44,1,4708.44,3,1,3.2,13.32,61.18
3,5G,597.2,2.8939,51.42,56.13,0.054,0.261,380.71,0.1201,1.3404,1034.04,6539.29,1,4814.15,1,1,65.44,10.93,14.5
1,2G/EDGE,631.01,3.5233,39.92,83.03,0.098,0.2813,691.39,0.7329,2.2167,1405.43,5582.9,3,13438.96,3,1,67.92,16.14,54.12
3,4G/LTE,614.71,4.1875,63.22,46.5,0.1955,0.1807,273.83,0.149,1.1796,935.04,4239.17,0,23967.43,1,1,77.6,14.99,7.26
2,4G/LTE,28.7,0.1418,10.37,818.33,0.4586,0.453,200.88,0.1199,1.3435,1047.91,2124.7,2,5545.18,2,1,3.75,78.49,5.55
3,2G/EDGE,942.6,5.5084,55.17,55.55,0.0757,0.1836,375.22,0.1736,1.5209,1373.37,791.91,1,8264.38,0,1,95.19,7.52,17.89
2,5G,36.39,0.1928,1.98,971.21,0.2962,0.3482,274.14,0.1853,1.4683,1281.74,1592.99,0,37107.97,2,0,2.12,66.85,12.25
1,4G/LTE,96.3,0.8724,7.25,84.95,0.1206,0.1648,1072.68,1.2202,2.0543,1253.93,3167.36,0,20386.23,0,1,11.22,10.44,79.45
1,2G/EDGE,729.65,2.1988,15.57,77.0,0.1858,0.2022,1179.75,0.8614,2.1479,1986.4,7898.53,2,27707.58,3,1,58.81,16.83,75.81
1,Wi-Fi 6/7,36.23,0.1589,2.19,47.11,0.0748,0.2985,665.68,1.0403,2.9526,749.02,4873.68,3,47486.68,0,1,1.96,14.33,69.36
1,5G,19.3,0.1573,5.63,109.56,0.1556,0.2365,606.27,0.8255,2.6311,735.13,7521.0,2,42882.41,0,1,1.98,18.18,57.74
3,4G/LTE,501.83,1.7587,70.29,79.02,0.1057,0.2735,237.63,0.2503,1.2796,818.48,7170.57,2,33284.62,1,1,58.41,16.02,8.76
1,5G,14.32,0.0105,7.08,107.15,0.0648,0.2328,746.17,1.4097,2.0942,867.64,2834.19,2,45827.44,3,1,1.51,11.8,67.11
1,4G/LTE,95.94,0.9116,14.98,91.16,0.1734,0.1093,937.4,0.7027,2.1696,1124.5,2661.42,0,36517.92,3,1,13.65,10.73,65.18
2,Wi-Fi 6/7,46.74,0.1455,3.49,312.05,0.2816,0.4089,245.7,0.2373,1.2781,604.49,6186.9,1,41252.22,0,1,2.87,44.95,8.91
3,5G,332.47,4.302,35.54,63.29,0.149,0.2637,218.83,0.1769,1.6932,614.59,695.86,1,20211.59,1,0,53.78,17.7,12.71
1,4G/LTE,112.19,0.8666,14.63,105.05,0.1514,0.225,753.19,1.0089,2.331,970.43,1288.65,1,3219.31,3,1,14.23,17.01,63.85
2,2G/EDGE,879.65,2.9972,34.73,1024.72,0.4871,0.4839,399.75,0.1141,1.051,2304.12,534.17,2,43795.36,2,1,77.33,90.06,11.0
2,Wi-Fi 6/7,10.3,0.0126,5.68,1026.57,0.4311,0.4224,337.68,0.2121,1.2843,1374.55,1654.77,1,28865.97,2,1,1.13,82.55,13.15
2,2G/EDGE,313.9,3.9594,20.89,286.25,0.4268,0.4714,256.05,0.1603,1.0824,856.2,6520.9,1,18917.06,2,1,46.44,57.57,5.12
1,5G,41.82,0.4412,1.85,92.22,0.1588,0.2272,436.86,0.7952,2.2119,570.9,3580.83,0,38969.35,0,1,3.93,17.16,42.44
1,4G/LTE,110.36,0.1445,10.87,119.11,0.1032,0.2908,500.51,0.9373,2.1376,729.98,7746.83,0,23591.18,3,1,8.72,18.44,47.04
2,Wi-Fi 6/7,7.33,0.3987,1.1,432.06,0.3914,0.3996,227.25,0.2043,1.2725,666.64,4446.42,3,43182.69,2,1,2.39,56.19,7.31
2,5G,26.01,0.1345,6.31,1112.27,0.3312,0.3256,384.82,0.2203,1.4848,1523.1,3937.43,0,30670.44,2,0,2.39,73.06,18.66
3,Wi-Fi 6/7,479.94,1.906,25.59,63.59,0.1368,0.2666,228.34,0.2848,1.3829,771.87,540.53,3,3079.44,1,0,45.23,17.08,10.46
3,4G/LTE,249.13,3.9214,38.79,52.02,0.0936,0.2006,368.91,0.136,1.0626,670.06,3905.32,3,5633.16,1,0,47.52,9.64,10.03
1,3G,172.64,0.3845,19.13,47.75,0.0587,0.197,759.95,1.4984,2.4384,980.34,3271.13,0,25635.54,3,1,16.18,6.93,74.54
3,5G,588.64,3.643,26.28,129.53,0.1066,0.2784,238.17,0.2934,1.4979,956.34,4172.27,1,16004.11,1,1,62.24,18.28,12.83
3,3G,440.61,4.49,61.57,101.86,0.0896,0.1212,294.42,0.2107,1.6162,836.89,1752.73,0,27291.02,0,0,68.7,6.28,15.94
3,5G,439.44,3.1992,40.98,99.35,0.1918,0.1775,203.46,0.1167,1.729,742.25,758.65,3,8221.68,1,0,55.01,16.52,11.41
3,5G,709.13,2.5889,48.12,58.02,0.0895,0.2349,316.99,0.1921,1.496,1084.14,7662.23,2,38017.03,1,1,69.25,11.74,14.93
2,5G,49.19,0.057,6.7,1232.83,0.3079,0.4883,266.05,0.2319,1.6549,1548.07,1869.78,2,5208.93,2,1,3.4,86.19,15.48
1,Wi-Fi 6/7,7.41,0.2054,2.87,102.59,0.169,0.1561,626.79,1.3513,2.5273,736.79,2914.37,0,25349.73,3,1,1.48,13.79,66.59
2,5G,23.88,0.0591,6.3,528.78,0.3688,0.3715,333.9,0.2798,1.5576,886.56,5981.37,0,31518.22,2,1,1.81,56.55,18.27
3,Wi-Fi 6/7,454.58,1.5038,22.86,124.3,0.1141,0.2239,341.14,0.2105,1.6234,920.02,3502.96,2,10511.41,1,0,40.55,15.18,18.38
3,5G,492.43,1.4336,28.76,135.54,0.1591,0.1052,327.71,0.1095,1.5955,955.68,3133.57,1,29611.5,0,0,44.04,11.18,15.49
1,5G,48.75,0.4643,2.64,79.93,0.0729,0.2985,1084.94,1.1168,2.5483,1213.62,6115.58,0,41312.08,0,1,4.66,15.43,85.63
1,3G,82.73,0.5912,22.25,42.16,0.085,0.2515,985.07,0.7405,2.871,1109.96,4561.12,1,8472.98,3,1,13.02,11.88,78.76
3,4G/LTE,172.94,3.6088,55.0,66.58,0.1197,0.1874,308.33,0.175,1.1058,547.85,6436.54,1,3493.48,0,0,45.79,11.11,8.34
2,Wi-Fi 6/7,13.23,0.1847,2.06,428.21,0.2639,0.4109,346.16,0.1507,1.2658,787.6,5977.04,0,19141.01,2,1,1.13,48.25,12.2
3,5G,472.54,3.7944,49.96,83.77,0.1646,0.1322,301.62,0.1393,1.5519,857.93,6398.76,0,45354.3,1,0,63.09,11.29,14.06
3,Wi-Fi 6/7,152.11,2.0878,42.2,92.66,0.06,0.2632,226.87,0.2151,1.2624,471.64,655.87,2,14003.98,1,0,31.78,12.84,7.33
