network_latency_ms,packet_loss_pct,network_jitter_ms,gateway_latency_ms,gateway_failure_rate_pct,gateway_timeout_rate_pct,bank_latency_ms,bank_failure_rate_pct,bank_timeout_rate_pct,error_code_category,is_timeout_flag,true_network_degradation,true_gateway_degradation,true_bank_degradation
85.97,0.6051,5.25,456.14,0.2215,0.3776,346.42,0.1428,1.6036,2,1,8.44,44.39,17.14
46.02,0.468,7.14,260.74,0.4044,0.496,365.51,0.2376,1.5423,2,1,5.81,56.65,18.87
596.48,2.1779,26.6,91.92,0.1055,0.2629,320.04,0.2661,1.1885,1,1,54.01,15.83,11.8
100.24,0.0853,14.09,610.94,0.4066,0.4746,373.23,0.1674,1.071,2,1,8.69,68.6,10.93
32.1,0.4252,3.18,128.41,0.1105,0.2389,746.73,0.7099,2.9622,0,1,3.6,16.03,67.66
841.98,1.5091,52.52,106.19,0.0869,0.1123,215.01,0.2476,1.2921,1,1,71.84,5.71,7.77
445.91,4.2162,51.71,88.94,0.1952,0.2883,243.76,0.1479,1.6442,1,0,64.55,23.28,12.71
38.48,0.2218,2.34,926.29,0.2464,0.3905,262.42,0.2731,1.2189,2,1,2.52,64.49,9.5
362.9,1.7497,29.3,122.14,0.1388,0.2026,227.58,0.2167,1.0674,0,0,38.47,15.41,4.47
566.77,4.0353,29.91,133.41,0.1144,0.1005,354.62,0.2863,1.7747,1,1,64.35,7.83,22.68
40.51,0.1885,4.5,130.51,0.1447,0.1796,871.91,1.0499,2.3662,3,1,3.05,14.68,71.05
18.6,0.2371,1.6,542.35,0.2826,0.4534,356.53,0.1966,1.306,2,1,1.42,56.43,14.14
356.93,3.8424,30.02,66.04,0.0511,0.2713,398.35,0.1756,1.1701,0,0,50.88,11.76,13.82
421.45,2.814,50.02,113.69,0.1715,0.1014,283.09,0.1129,1.5122,0,0,54.22,10.95,12.07
1010.61,5.685,89.47,137.4,0.059,0.1265,364.21,0.1344,1.3095,0,1,100.0,5.91,13.47
513.99,1.4482,37.5,138.85,0.066,0.1464,346.81,0.1217,1.6777,0,1,47.89,7.67,17.89
21.67,0.3481,7.76,402.49,0.2372,0.4842,206.09,0.194,1.1639,0,1,3.83,50.09,4.44
21.91,0.4883,5.55,442.13,0.3473,0.3795,390.27,0.1985,1.3877,2,1,4.06,52.37,17.09
571.33,1.9951,52.31,105.53,0.1219,0.1615,262.56,0.2601,1.7727,1,1,58.78,11.09,17.58
206.09,1.6277,14.23,137.79,0.1152,0.1301,978.92,1.067,2.5123,3,1,24.21,9.9,78.9
75.7,0.8893,3.19,46.69,0.0742,0.106,667.49,0.8195,1.9748,3,0,8.95,2.24,50.84
22.15,0.3732,4.03,1083.2,0.2266,0.4828,331.48,0.282,1.295,2,1,2.95,74.82,14.25
773.36,1.1619,39.97,827.29,0.2771,0.3582,236.07,0.2428,1.136,2,1,62.14,60.8,6.39
34.82,0.3851,6.88,120.67,0.0525,0.1374,1056.44,1.2323,2.9479,3,1,4.58,5.53,92.26
1019.22,5.4037,33.84,103.28,0.0641,0.1701,301.46,0.2502,1.2923,1,1,89.1,7.69,12.14
757.72,2.4749,72.1,131.64,0.1875,0.101,294.69,0.2421,1.624,0,1,78.24,12.67,16.63
1224.48,5.1517,59.51,102.72,0.065,0.177,380.44,0.2951,1.0917,1,1,96.43,8.16,13.88
68.09,0.2105,9.93,83.58,0.1921,0.2872,616.79,0.8787,2.8809,3,1,6.36,22.81,62.96
43.98,0.0277,3.12,66.31,0.104,0.1175,749.45,1.0176,2.3366,3,1,1.9,5.68,63.91
200.58,3.1264,30.68,72.45,0.0783,0.1963,378.71,0.1795,1.7229,1,0,37.58,9.12,21.2
28.97,0.2089,4.11,401.37,0.353,0.4282,200.18,0.1914,1.3192,2,1,2.38,54.26,6.43
87.44,0.8866,4.13,94.01,0.0944,0.2335,616.55,1.076,2.0313,3,1,9.9,13.33,53.73
39.61,0.2141,4.32,138.45,0.1096,0.2102,787.58,1.489,2.1656,0,1,3.1,14.55,71.67
428.21,2.5787,41.1,76.55,0.0762,0.2743,326.59,0.1696,1.3,0,0,50.66,14.01,12.07
31.69,0.2842,3.05,326.08,0.2037,0.3997,292.3,0.1383,1.2293,0,1,2.69,39.71,8.74
26.64,0.3663,1.24,1139.34,0.4954,0.3195,231.66,0.1377,1.6547,2,0,2.59,84.64,12.08
10.08,0.3663,2.8,1184.47,0.3325,0.4923,281.37,0.1227,1.2728,2,1,2.43,86.27,8.57
286.84,0.3303,10.76,1171.41,0.4233,0.4879,253.13,0.2291,1.5939,2,1,20.18,91.56,13.87
97.21,0.1991,7.92,295.18,0.4764,0.4248,392.49,0.1085,1.14,2,1,7.43,58.3,11.88
28.36,0.2639,2.24,46.14,0.1052,0.2012,996.56,0.7923,1.8768,0,0,2.14,10.24,65.34
209.7,3.4738,62.05,77.52,0.1407,0.2252,224.12,0.1444,1.167,0,0,49.16,15.28,4.5
482.17,2.5207,28.8,75.11,0.1063,0.151,226.56,0.204,1.4529,1,0,49.97,8.26,9.98
883.77,1.949,22.91,1000.46,0.4631,0.3425,314.6,0.1407,1.44,2,0,67.67,78.71,13.06
99.54,0.4321,10.98,133.43,0.0531,0.1022,734.3,1.0955,1.8503,0,0,9.84,3.85,57.25
75.37,0.572,4.91,947.93,0.2023,0.355,294.41,0.269,1.6392,0,1,7.52,60.14,17.33
111.46,0.2346,8.73,548.27,0.3906,0.3274,333.97,0.1558,1.185,0,0,8.71,55.98,10.47
105.24,0.6764,12.38,51.55,0.0575,0.1057,734.05,1.3018,2.0301,3,1,12.04,1.29,63.61
43.16,0.3689,3.25,93.64,0.1613,0.2392,1207.51,0.9788,2.7996,3,1,3.93,18.13,87.69
16.28,0.4418,5.27,374.2,0.2312,0.3642,362.43,0.1293,1.2395,2,1,3.59,41.12,12.24
513.36,3.2351,44.7,66.75,0.1841,0.2311,312.19,0.1678,1.3275,1,1,60.63,18.14,11.73
395.07,4.9975,49.74,46.97,0.142,0.1126,296.51,0.277,1.4093,1,0,65.69,7.18,14.13
40.99,0.6191,4.07,45.82,0.1058,0.2441,806.06,0.9924,2.9234,0,1,5.54,12.94,75.09
92.63,0.5779,11.75,985.58,0.3728,0.4049,210.63,0.2342,1.5488,2,1,10.53,76.04,11.16
26.78,0.0752,2.11,134.93,0.1819,0.2814,721.27,1.2354,2.3806,3,1,0.88,23.69,67.05
737.31,1.7188,21.78,53.78,0.0612,0.2829,215.32,0.1988,1.7949,1,1,58.16,12.69,14.45
55.68,0.7775,6.14,712.79,0.4287,0.4117,331.37,0.2761,1.2984,0,1,7.95,69.96,14.19
68.26,0.233,8.15,280.49,0.2782,0.3232,250.56,0.1049,1.2806,0,0,5.99,38.18,6.82
231.45,2.6818,51.4,115.03,0.057,0.2095,352.15,0.137,1.2728,0,0,42.64,10.12,12.36
214.56,1.6052,15.47,338.16,0.2087,0.4545,309.53,0.1006,1.306,2,1,24.92,43.92,10.08
62.51,0.4541,6.14,960.43,0.4918,0.4753,343.98,0.1866,1.1716,2,1,6.41,87.43,11.32
164.47,0.9441,23.02,880.46,0.4806,0.3502,263.13,0.1222,1.4511,0,1,20.17,75.86,10.32
8.99,0.3697,3.4,102.37,0.1745,0.1721,677.08,1.4404,2.7947,0,1,2.62,15.15,74.71
122.56,0.4528,24.14,433.71,0.4855,0.3527,385.09,0.1976,1.3497,2,1,15.08,59.59,16.24
424.11,3.2181,26.46,55.55,0.1281,0.1257,287.33,0.2118,1.3909,1,0,50.07,7.4,12.23
29.07,0.102,4.44,563.82,0.3759,0.3064,381.9,0.2367,1.2208,2,0,1.84,54.27,14.85
58.9,0.4876,2.74,50.24,0.1386,0.184,838.94,1.2172,1.9517,3,0,5.43,11.54,66.17
210.29,1.414,20.89,130.4,0.1649,0.1471,942.33,1.3258,2.6637,3,1,25.07,13.99,83.96
266.22,0.5916,9.89,128.0,0.1166,0.1314,658.79,1.1723,2.9485,3,1,20.29,9.7,71.32
115.16,0.949,4.74,57.73,0.1794,0.1786,670.75,1.3394,1.9601,0,0,12.07,14.2,60.07
40.86,0.1451,4.87,66.25,0.0993,0.1216,833.23,1.0131,2.9519,3,1,2.92,5.62,77.25
568.75,5.1293,32.17,79.86,0.0822,0.2714,285.64,0.2055,1.5323,1,1,70.9,14.35,14.15
6.86,0.4386,4.3,76.48,0.102,0.219,851.86,0.8152,2.1087,3,1,3.29,12.27,61.99
312.31,3.0282,35.34,112.93,0.1789,0.1406,242.27,0.2492,1.2858,0,0,44.89,13.87,9.06
182.7,1.3876,47.57,88.34,0.1172,0.2094,272.64,0.2667,1.7569,1,0,30.92,13.13,17.96
28.99,0.4901,12.86,59.41,0.0637,0.1659,526.88,0.9007,2.6187,3,1,6.57,5.76,54.92
51.12,0.3639,1.92,99.25,0.1508,0.1074,1143.4,1.3597,2.694,3,1,4.01,9.4,92.9
127.42,0.9707,23.21,95.7,0.0996,0.2494,694.78,1.1666,2.5291,3,1,18.2,14.73,66.72
35.14,0.9941,7.01,56.01,0.0513,0.1571,942.23,1.4379,2.4154,3,1,8.29,4.26,82.23
749.07,2.6918,20.71,1142.92,0.4317,0.4869,341.47,0.2373,1.021,0,1,64.38,90.99,9.84
129.84,1.9453,15.42,579.3,0.4238,0.3922,342.71,0.2924,1.77,2,1,21.97,63.41,22.12
79.01,0.3331,3.42,43.73,0.054,0.2478,763.23,1.0624,2.4155,3,1,5.88,9.64,66.58
19.6,0.3076,3.28,113.65,0.0734,0.1539,676.18,1.2556,2.7843,3,1,2.21,7.69,71.21
107.84,0.9896,8.46,481.2,0.4242,0.3044,374.3,0.2445,1.2949,2,0,12.95,54.27,15.72
14.47,0.119,4.58,346.78,0.2808,0.3162,334.83,0.1092,1.4592,2,0,1.45,40.4,13.79
10.54,0.3218,5.92,129.91,0.0836,0.2208,532.57,0.8074,2.8044,3,1,3.05,13.16,56.33
43.27,0.2327,5.39,98.43,0.1852,0.1091,1010.21,1.0645,2.5442,3,1,3.73,11.77,80.9
213.55,3.5032,36.49,68.9,0.0996,0.1059,309.12,0.2525,1.657,1,0,42.26,4.76,18.03
598.19,2.295,42.23,46.75,0.1922,0.2771,300.53,0.2897,1.4218,1,1,59.28,20.8,14.74
7.1,0.3216,4.29,67.52,0.1956,0.111,717.52,1.0338,2.6772,3,1,2.58,11.43,67.71
460.29,2.9493,26.12,41.21,0.1653,0.255,301.74,0.2631,1.6254,1,0,50.49,17.42,17.38
141.89,1.873,21.54,128.41,0.1161,0.2645,1130.43,1.381,2.9689,3,1,23.99,18.0,97.41
540.82,1.4881,32.22,47.88,0.132,0.2546,648.88,0.7708,2.6779,3,1,48.2,15.42,59.59
18.35,0.3115,2.3,53.25,0.1449,0.2249,477.06,1.2726,2.985,3,1,1.95,14.63,64.57
41.88,0.3564,2.0,68.42,0.0933,0.1754,587.68,1.253,2.0011,3,1,3.43,8.66,54.99
220.1,3.517,37.66,40.28,0.1721,0.1183,282.57,0.1029,1.684,0,0,43.06,9.29,14.44
548.29,1.5235,23.23,75.52,0.0786,0.2771,260.04,0.2323,1.729,0,1,46.28,14.31,16.3
21.5,0.5507,4.58,714.24,0.394,0.4109,350.06,0.2789,1.4289,0,1,4.13,67.65,17.13
234.06,2.0126,45.7,41.03,0.1976,0.1559,210.33,0.2752,1.0884,1,0,37.15,13.37,4.97
31.99,0.5655,11.81,1004.05,0.2752,0.4713,387.26,0.2463,1.777,0,1,6.9,74.37,23.63
455.67,3.0028,25.9,123.06,0.1492,0.2488,388.01,0.2619,1.4936,1,0,50.47,19.03,19.7
57.9,0.046,7.25,1223.34,0.472,0.4571,218.06,0.1441,1.7305,0,1,4.01,94.83,12.65
43.41,0.1924,4.1,872.68,0.2262,0.4157,240.88,0.2297,1.2685,2,1,3.13,62.7,8.39
28.36,0.0206,3.62,820.97,0.4091,0.4442,200.03,0.2105,1.7704,2,1,1.08,74.74,13.53
832.28,1.1297,37.62,1157.69,0.4649,0.4021,311.54,0.2239,1.7168,2,1,64.74,88.45,18.54
386.52,3.4455,47.7,100.66,0.1705,0.2075,260.27,0.2188,1.6229,1,0,55.29,17.03,14.48
44.32,0.0734,2.54,114.73,0.0912,0.2963,916.66,0.9556,2.1466,3,1,2.03,17.82,68.31
385.91,1.6338,37.19,1049.04,0.295,0.4051,378.08,0.2541,1.7132,2,1,41.38,73.24,22.35
28.75,0.715,8.31,631.61,0.371,0.4237,392.15,0.2537,1.2797,2,1,6.61,63.82,16.55
1009.95,2.9498,33.94,59.85,0.1624,0.152,237.82,0.2551,1.2992,1,1,76.82,11.49,9.15
266.74,4.1614,69.22,55.74,0.1432,0.2846,319.89,0.1286,1.0797,0,0,58.69,18.34,7.7
58.36,0.3381,10.17,719.78,0.4451,0.3646,254.63,0.1768,1.463,0,1,6.62,68.37,11.05
40.42,0.1756,8.91,96.55,0.0956,0.1441,421.41,1.2937,2.2128,0,1,4.23,7.92,50.58
622.74,4.8656,72.74,117.47,0.1044,0.1605,249.66,0.1931,1.5344,0,1,84.65,10.31,12.16
525.73,3.2762,59.71,66.65,0.0869,0.2128,298.65,0.1192,1.4856,1,1,65.89,10.51,12.56
274.21,2.7953,36.74,105.71,0.0599,0.1677,248.91,0.1806,1.4073,1,0,41.65,7.36,9.99
655.68,2.2943,38.45,133.12,0.1697,0.1443,293.66,0.242,1.1902,1,1,61.57,14.24,10.07
480.31,4.966,70.01,108.61,0.1837,0.2173,248.82,0.2544,1.4913,1,0,76.3,18.82,12.57
263.46,1.5961,19.62,131.12,0.1234,0.1256,469.45,1.1284,1.8174,3,0,28.93,9.91,44.1
52.2,0.1453,5.46,111.42,0.1075,0.2624,741.29,1.1271,2.5561,0,1,3.75,16.66,68.75
21.96,0.4397,6.47,41.54,0.1725,0.1601,634.79,1.0399,2.1467,0,1,4.03,11.98,55.72
116.55,0.6192,10.63,111.33,0.1655,0.227,906.89,1.2935,2.9959,3,1,11.86,18.31,86.6
66.9,0.7642,8.76,49.13,0.081,0.1376,565.52,1.1858,2.2256,3,1,9.28,4.76,56.05
97.78,0.2902,13.14,697.6,0.2203,0.4805,225.38,0.2847,1.5861,2,1,9.5,59.79,13.36
320.01,1.4651,20.79,1015.28,0.3154,0.4437,220.83,0.1656,1.5461,2,1,31.81,75.75,10.4
79.72,0.9499,5.31,130.58,0.058,0.1617,577.03,1.4059,2.7943,3,1,10.16,7.79,69.09
295.73,1.6201,35.63,96.54,0.0541,0.2757,344.64,0.1176,1.4601,0,0,35.55,13.37,14.45
745.76,5.7127,62.14,93.55,0.1415,0.2208,252.44,0.2118,1.0873,0,1,89.87,15.66,5.93
1264.19,6.796,61.46,131.21,0.1236,0.1913,212.53,0.2748,1.7265,0,1,96.99,14.03,14.65
79.08,0.079,3.45,122.26,0.104,0.1254,679.02,1.1983,1.9024,0,0,4.36,8.27,57.1
78.68,0.4754,8.36,352.56,0.4292,0.4361,259.75,0.1919,1.7575,0,1,8.12,58.01,15.99
53.55,0.4823,5.0,72.67,0.0605,0.2779,694.76,1.0795,2.1495,3,1,5.72,13.04,59.47
497.85,5.1589,41.5,40.32,0.0895,0.2013,233.56,0.2547,1.1678,1,0,69.39,8.98,6.96
27.17,0.4391,6.73,107.71,0.1409,0.1729,793.49,1.2506,1.9687,3,0,4.41,13.16,64.75
375.25,4.8301,75.32,93.01,0.0854,0.2542,315.12,0.1584,1.703,0,0,69.88,13.99,17.34
14.75,0.1736,7.85,557.19,0.3878,0.3371,210.6,0.298,1.5898,2,0,2.71,56.73,12.91
47.74,0.6607,11.31,127.1,0.1014,0.254,878.59,1.1141,2.4935,3,1,8.26,16.32,74.44
656.42,3.1896,33.4,99.56,0.0577,0.185,331.79,0.1247,1.4972,1,1,65.55,8.06,14.49
33.53,0.3158,1.58,640.19,0.2772,0.3778,312.32,0.1012,1.7296,2,1,2.69,55.02,16.58
361.64,2.3164,58.89,103.87,0.1845,0.1668,273.4,0.1191,1.2268,1,0,50.25,15.54,7.41
391.43,4.4247,58.42,120.9,0.1709,0.1144,334.73,0.1871,1.5987,1,0,64.52,11.99,17.27
40.41,0.0672,3.62,53.88,0.1822,0.2499,860.85,0.82,2.1956,0,1,2.07,18.7,63.83
173.88,4.8374,57.84,85.15,0.1743,0.1677,281.69,0.2344,1.7378,1,0,54.03,14.21,17.55
532.95,1.8452,39.54,83.5,0.0801,0.256,291.64,0.1051,1.4028,0,1,51.97,13.39,10.72
166.49,0.6526,22.76,96.79,0.1246,0.2575,763.84,0.8091,2.7833,3,1,18.46,16.95,67.6
368.27,2.0003,20.39,124.58,0.1127,0.2901,271.4,0.2556,1.2845,1,0,37.74,19.23,10.62
89.64,0.8507,4.97,942.25,0.29,0.3187,355.62,0.1436,1.3527,2,0,10.05,63.5,13.85
360.67,1.5249,45.71,94.37,0.1035,0.1736,278.67,0.237,1.2054,1,0,41.68,10.21,9.46
35.89,0.3673,12.21,63.29,0.1217,0.2131,972.84,1.329,2.4983,3,1,6.06,12.72,83.06
6.75,0.276,6.64,67.61,0.1846,0.1473,769.37,1.0338,2.7563,3,1,2.98,12.96,71.49
84.27,0.0993,6.27,60.83,0.0802,0.2366,972.07,1.4332,1.8701,0,0,5.6,11.33,75.46
36.34,0.3605,4.55,137.1,0.1454,0.2927,652.35,1.4868,2.3011,3,1,3.85,22.04,66.9
879.15,1.4554,22.36,116.76,0.1115,0.1363,756.59,1.4352,2.1416,3,1,64.55,9.25,68.8
852.18,1.4108,20.33,333.58,0.323,0.4963,202.21,0.2008,1.5355,2,1,62.65,53.98,9.94
190.51,0.3602,15.33,876.39,0.2941,0.3767,357.76,0.1521,1.3826,0,1,16.0,64.93,14.56
765.4,2.5387,23.33,120.58,0.117,0.1007,1025.65,1.3531,1.9948,3,0,65.17,7.53,78.58
69.37,0.1141,10.67,83.13,0.1117,0.2193,488.73,0.8892,2.6136,3,1,6.07,13.19,52.73
707.75,2.9091,45.53,127.3,0.1837,0.2473,252.19,0.1183,1.2237,1,1,70.35,21.39,6.29
32.89,0.1741,5.33,548.96,0.4527,0.3792,397.43,0.2693,1.6024,0,1,2.75,63.38,21.93
321.58,1.4482,44.43,69.67,0.1373,0.2296,322.37,0.2241,1.6299,1,0,38.55,15.03,17.78
722.73,3.3279,48.21,68.49,0.1651,0.2876,342.65,0.1188,1.6183,1,1,74.51,20.47,16.74
182.96,3.4214,27.44,91.19,0.0554,0.2015,331.15,0.169,1.7539,1,0,37.38,8.62,19.1
208.09,1.6505,42.43,66.34,0.1919,0.1393,310.47,0.1841,1.449,1,0,32.52,12.9,13.76
548.63,4.3406,39.49,66.89,0.1336,0.1972,346.6,0.2917,1.1976,0,1,67.85,12.66,13.72
8.82,0.2592,1.58,113.59,0.132,0.2907,597.94,1.1913,2.6672,3,1,1.56,20.15,64.39
20.21,0.462,5.96,118.53,0.0628,0.2166,624.11,1.4513,1.852,3,0,3.92,11.09,58.12
86.64,0.35,12.65,727.62,0.3921,0.4339,254.85,0.259,1.6664,2,1,9.06,69.46,15.58
466.29,1.7922,70.43,103.45,0.1834,0.1432,339.1,0.2893,1.7971,1,0,56.56,13.97,22.29
484.72,4.4988,39.42,90.22,0.1747,0.2321,334.91,0.1461,1.4206,0,0,65.02,18.45,13.88
36.12,0.5245,3.61,350.11,0.408,0.3224,325.63,0.1004,1.372,2,0,4.56,49.4,11.87
217.65,1.2359,14.93,92.14,0.1845,0.1393,783.6,1.4125,2.5163,3,1,22.74,13.38,75.36
506.98,4.4116,51.63,71.24,0.1297,0.2797,369.66,0.1934,1.1774,0,1,69.3,17.72,12.81
236.61,3.9405,46.73,56.05,0.1424,0.1017,207.37,0.1437,1.3025,0,0,49.16,6.87,5.69
210.04,1.1192,24.63,124.62,0.1182,0.255,526.66,0.9785,2.071,3,1,24.36,17.41,48.09
632.7,3.3852,53.11,70.74,0.1834,0.2273,206.71,0.2261,1.5466,1,1,70.96,18.0,10.79
16.5,0.1511,4.79,419.98,0.2278,0.3463,352.3,0.2867,1.5903,2,0,1.7,41.5,19.8
955.99,4.8366,43.1,61.8,0.0661,0.1804,385.16,0.1399,1.3844,0,1,90.76,6.92,15.74
878.13,2.0049,62.14,132.71,0.125,0.1762,310.32,0.2816,1.6816,1,1,79.21,13.24,18.98
54.51,0.8395,5.85,86.12,0.0791,0.2828,797.26,0.8957,2.9322,3,1,8.17,15.09,73.05
875.94,3.2011,55.96,90.68,0.0774,0.2377,282.27,0.1256,1.4216,0,1,84.62,12.33,10.89
53.48,0.7044,6.36,104.32,0.1936,0.2458,967.55,0.9607,2.6462,3,1,7.44,21.1,78.44
390.23,1.2871,72.49,107.97,0.1434,0.1603,299.61,0.1012,1.4347,0,0,49.5,12.54,11.52
72.15,0.0724,8.18,97.26,0.0773,0.1513,560.16,1.4832,2.2247,3,1,5.27,7.17,61.08
24.56,0.3352,9.37,80.82,0.0911,0.1263,834.05,1.0053,2.5416,3,1,4.39,5.91,70.99
100.6,0.1441,8.47,82.76,0.061,0.1822,695.41,1.4674,2.9747,3,1,7.45,7.47,78.81
46.61,0.7993,7.48,113.3,0.0524,0.103,569.44,1.1863,2.9831,3,1,7.93,3.1,67.62
472.88,5.323,57.04,137.54,0.0967,0.2639,303.35,0.1482,1.6869,1,0,72.37,17.01,16.33
639.67,3.45,57.72,121.41,0.1883,0.1771,248.09,0.2578,1.7851,1,1,73.07,17.09,17.0
107.15,0.5847,6.72,517.87,0.2781,0.3944,347.32,0.1736,1.1814,2,1,9.98,51.53,11.4
106.52,0.3567,24.01,309.48,0.4977,0.336,359.71,0.2763,1.4243,2,0,13.52,54.7,17.5
62.58,0.1216,3.38,109.55,0.1158,0.2104,728.21,1.0766,2.2661,3,1,3.63,13.89,62.84
250.64,3.0988,34.39,69.74,0.1005,0.2289,230.62,0.2894,1.7657,1,0,41.41,12.54,16.4
24.03,0.0239,4.23,97.06,0.0871,0.2531,838.35,1.3954,2.4563,0,1,1.02,14.18,76.89
1362.72,6.8938,40.24,57.78,0.1909,0.2266,270.44,0.2707,1.4214,0,1,90.93,17.97,12.89
14.91,0.3731,4.68,41.89,0.086,0.1826,670.45,1.3694,2.8149,3,1,3.0,7.63,73.41
12.46,0.1132,1.72,50.42,0.095,0.2998,533.94,1.1953,2.6944,3,1,0.68,15.88,61.67
513.86,1.6424,70.31,85.65,0.1217,0.1706,213.21,0.1484,1.2242,1,1,58.42,10.9,4.89
42.64,0.5067,8.99,61.51,0.0908,0.1339,850.28,1.2713,2.6831,0,1,6.37,5.65,78.68
162.03,2.2283,30.48,115.86,0.1255,0.1342,219.62,0.1159,1.0143,0,0,29.86,10.02,1.48
757.58,3.9555,44.1,112.73,0.0812,0.1149,310.36,0.2843,1.2335,1,1,79.15,5.74,12.31
18.21,0.2829,6.29,66.65,0.1075,0.1536,1110.01,0.836,1.8883,0,0,2.92,8.18,71.47
41.19,0.4238,11.41,51.94,0.1219,0.1549,1032.83,0.8944,2.556,3,1,6.48,8.67,79.17
271.28,0.4121,24.78,80.06,0.0756,0.2871,793.88,0.9534,2.4346,3,1,23.76,14.9,66.45
38.81,0.4566,10.9,66.38,0.0518,0.2038,938.36,1.0769,2.4881,3,1,6.39,7.6,76.68
529.64,2.922,17.24,85.96,0.199,0.2433,540.89,1.4659,2.9138,3,1,51.87,20.61,70.14
57.0,0.6017,10.33,689.72,0.4163,0.3434,203.69,0.2951,1.7667,2,0,8.17,64.0,15.17
20.4,0.0241,3.9,83.35,0.1201,0.241,482.42,1.2495,2.4814,3,1,0.71,15.11,56.87
189.8,1.586,13.06,104.81,0.0799,0.1271,855.75,1.0681,1.8975,3,0,22.66,6.12,63.54
198.56,3.3758,24.04,111.9,0.1752,0.1447,355.15,0.2824,1.446,1,0,37.06,13.84,17.7
188.49,1.3803,18.0,303.97,0.4172,0.4577,353.28,0.1649,1.6999,2,1,22.76,56.74,19.32
25.87,0.3912,7.82,895.0,0.4121,0.4784,326.1,0.1381,1.5351,2,1,4.36,79.85,15.01
117.58,0.4007,7.29,74.41,0.1281,0.1881,856.77,0.8107,2.9793,3,1,9.66,12.0,75.22
19.43,0.4435,5.84,106.62,0.1048,0.1119,696.89,1.1803,2.3787,0,1,3.76,6.9,64.82
679.13,3.3892,28.41,296.72,0.3649,0.3218,279.02,0.1851,1.3615,2,0,66.65,44.48,10.89
79.02,0.3929,4.1,131.73,0.0705,0.29,722.49,1.3984,2.6787,3,1,6.43,16.68,74.49
73.07,0.1122,13.9,106.77,0.1426,0.2853,967.89,1.164,2.3532,3,1,7.19,20.26,77.69
56.77,0.4294,2.86,1142.68,0.4577,0.403,284.69,0.1296,1.3349,2,1,4.99,87.47,9.79
72.32,0.2545,11.62,48.48,0.136,0.2142,634.14,1.1582,1.9096,3,0,7.35,13.19,54.25
269.09,2.202,54.98,89.47,0.1301,0.1151,275.87,0.1741,1.2153,1,0,43.0,8.14,8.35
54.33,0.9471,13.97,94.85,0.105,0.2732,738.76,0.7341,2.2549,3,1,11.12,16.55,57.08
588.64,3.643,26.28,129.53,0.1066,0.2784,238.17,0.2934,1.4979,1,1,62.24,18.28,12.83
164.79,1.748,24.71,873.09,0.3231,0.4484,217.41,0.133,1.3606,0,1,25.49,71.22,6.87
25.12,0.5217,4.48,80.1,0.1026,0.2546,685.3,0.9987,1.9817,3,0,4.14,14.67,55.04
6.23,0.0709,6.97,123.38,0.1083,0.2169,1116.31,0.8677,2.6763,0,1,1.85,14.32,83.85
569.59,2.9186,40.71,57.62,0.1362,0.1063,385.83,0.288,1.7665,0,1,60.9,6.8,24.15
33.11,0.3435,3.9,104.72,0.0886,0.1869,665.19,1.3915,1.8307,0,0,3.38,10.43,58.78
41.56,0.1687,6.9,598.71,0.435,0.4429,298.71,0.1409,1.1914,0,1,3.68,68.05,8.54
468.72,2.0012,48.93,84.47,0.0742,0.2357,340.06,0.2022,1.1167,1,0,51.81,11.76,10.58
479.94,1.906,25.59,63.59,0.1368,0.2666,228.34,0.2848,1.3829,1,0,45.23,17.08,10.46
507.95,2.5803,21.94,110.05,0.1118,0.1633,750.57,1.0058,2.0894,3,1,49.88,10.7,60.04
78.24,0.2688,14.89,67.83,0.1675,0.1626,687.09,0.8959,1.9781,3,0,8.72,12.79,53.24
655.33,3.1254,48.8,61.21,0.1503,0.2682,237.98,0.2508,1.5273,1,1,69.5,17.99,12.5
92.58,0.7115,12.03,131.59,0.1568,0.1704,916.74,0.9831,2.9053,3,1,11.4,14.95,80.19
26.53,0.0755,4.9,517.43,0.4736,0.47,313.58,0.1109,1.4666,2,1,1.67,69.27,12.87
664.43,2.5434,52.51,78.69,0.076,0.2554,339.94,0.1604,1.4084,1,1,67.6,12.9,14.2
116.91,0.6543,11.31,61.78,0.1839,0.2336,707.22,0.7773,2.7641,3,1,12.29,18.09,63.92
24.14,0.3761,2.69,403.4,0.4404,0.3579,319.04,0.2043,1.4685,2,1,2.7,55.77,14.84
29.42,0.1546,7.44,745.36,0.3508,0.3042,345.55,0.1551,1.2082,0,0,3.04,59.27,11.38
763.43,2.2222,33.44,97.39,0.0697,0.2204,310.05,0.1798,1.5607,1,1,66.05,10.99,15.34
57.88,0.2192,4.59,54.68,0.1327,0.1289,712.53,1.3117,1.8282,3,0,4.28,7.87,59.69
74.5,0.2627,8.33,88.42,0.1747,0.2792,847.71,0.8394,2.5463,0,1,6.59,21.33,68.78
1191.91,6.2986,56.49,88.74,0.0519,0.1936,253.92,0.1434,1.7795,1,1,95.57,7.8,15.16
89.76,0.4782,4.56,908.43,0.2305,0.4635,381.23,0.1935,1.0431,2,1,7.7,67.32,11.38
100.3,0.5633,3.95,96.59,0.1862,0.1793,491.32,1.0462,2.5148,0,1,8.66,16.16,54.18
439.9,2.1171,62.65,78.7,0.1941,0.244,244.25,0.2215,1.0728,0,0,54.73,20.06,5.47
97.36,0.8385,11.22,87.35,0.0824,0.2694,921.87,1.4805,2.8778,3,1,12.22,14.52,88.91
